DATE,LOL,HON,DO2,GW2,XIV,WOW,ESO,EQN,WIS
2014-06-14 14:00,58,1,33,4,19,5,5,1,23
2014-06-14 14:10,65,2,32,7,13,12,12,1,25
2014-06-14 14:20,62,1,24,3,15,16,12,2,28
2014-06-14 14:30,54,1,33,5,13,8,16,2,25
2014-06-14 14:40,60,1,36,5,7,15,8,4,22
2014-06-14 14:50,79,1,27,8,9,12,10,1,25
2014-06-14 15:00,67,1,30,7,10,43,13,1,19
2014-06-14 15:10,74,1,15,3,6,7,9,1,20
2014-06-14 15:20,72,1,25,5,12,9,10,1,23
2014-06-14 15:30,68,1,13,6,8,12,10,1,22
2014-06-14 15:40,66,1,21,10,9,8,17,1,22
2014-06-14 15:50,78,1,23,5,14,15,21,1,22
2014-06-14 16:00,75,1,22,10,8,9,13,2,22
2014-06-14 16:10,80,3,24,7,11,7,8,2,25
2014-06-14 16:20,87,2,27,8,15,12,11,2,27
2014-06-14 16:30,62,1,33,7,16,16,10,1,16
2014-06-14 16:40,72,1,30,3,8,6,10,2,23
2014-06-14 16:50,74,1,33,5,16,18,15,2,23
2014-06-14 17:00,56,2,26,1,10,6,11,2,21
2014-06-14 17:10,56,2,23,6,17,11,9,1,24
2014-06-14 17:20,71,1,25,8,17,8,10,1,25
2014-06-14 17:30,61,2,18,2,6,11,13,1,20
2014-06-14 17:40,65,1,17,3,8,8,14,1,23
2014-06-14 17:50,70,1,24,6,13,17,16,2,29
2014-06-14 18:00,67,1,25,4,7,9,7,1,20
2014-06-14 18:10,66,2,26,3,12,5,8,1,28
2014-06-14 18:20,72,1,21,3,7,8,9,1,27
2014-06-14 18:30,64,1,16,4,11,37,15,1,19
2014-06-14 18:40,54,1,26,5,7,7,11,1,26
2014-06-14 18:50,62,1,23,5,6,6,13,1,18
2014-06-14 19:00,64,1,17,4,7,8,17,1,19
2014-06-14 19:10,77,1,39,5,14,14,7,1,29
2014-06-14 19:20,64,1,47,6,26,22,10,2,37
2014-06-14 19:30,71,1,46,3,8,18,8,3,25
2014-06-14 19:40,67,1,37,13,22,15,12,1,27
2014-06-14 19:50,86,1,29,3,20,12,12,1,21
2014-06-14 20:00,72,3,20,3,5,8,4,1,19
2014-06-14 20:10,64,1,29,8,14,6,10,1,26
2014-06-14 20:20,70,1,31,11,10,12,7,1,24
2014-06-14 20:30,67,2,34,7,8,5,4,1,24
2014-06-14 20:40,58,1,38,6,8,15,17,2,25
2014-06-14 20:50,79,2,44,9,16,18,11,1,25
2014-06-14 21:00,68,1,54,6,11,11,10,2,25
2014-06-14 21:10,67,1,41,9,13,18,8,1,31
2014-06-14 21:20,91,1,48,10,11,12,7,1,27
2014-06-14 21:30,70,2,35,3,8,8,12,1,25
2014-06-14 21:40,75,2,20,5,9,4,13,1,21
2014-06-14 21:50,128,1,32,6,10,11,16,1,14
2014-06-14 22:00,144,1,36,4,12,6,12,1,18
2014-06-14 22:10,95,2,17,2,7,3,5,1,9
2014-06-14 22:20,115,1,44,9,11,7,6,1,14
2014-06-14 22:30,114,1,30,3,10,9,10,1,22
2014-06-14 22:40,92,1,35,4,11,5,10,1,19
2014-06-14 22:50,104,1,45,3,11,11,8,1,21
2014-06-14 23:00,85,4,32,4,15,3,13,2,16
2014-06-14 23:10,87,1,39,7,12,11,12,1,12
2014-06-14 23:20,82,1,48,5,13,7,13,2,12
2014-06-14 23:30,67,1,25,2,11,5,6,1,18
2014-06-14 23:40,82,1,29,4,11,7,14,1,18
2014-06-14 23:50,68,1,39,4,9,8,11,1,21
2014-06-15 00:00,60,1,28,3,6,7,11,1,13
2014-06-15 00:10,59,3,36,7,10,10,10,1,21
2014-06-15 00:20,72,1,31,5,14,9,11,1,18
2014-06-15 00:30,54,1,38,1,6,4,8,1,12
2014-06-15 00:40,45,1,31,7,6,6,13,1,13
2014-06-15 00:50,40,1,40,4,14,12,9,1,11
2014-06-15 01:00,38,1,16,3,9,10,8,2,8
2014-06-15 01:10,43,1,34,3,11,13,7,2,23
2014-06-15 01:20,57,1,31,4,9,4,7,1,12
2014-06-15 01:30,44,1,32,2,4,7,7,1,10
2014-06-15 01:40,47,1,29,4,10,8,8,1,13
2014-06-15 01:50,40,1,24,3,10,10,10,1,10
2014-06-15 02:00,47,1,39,6,7,3,11,1,8
2014-06-15 02:10,42,1,28,3,4,8,5,1,10
2014-06-15 02:20,46,1,28,6,14,3,5,2,20
2014-06-15 02:30,39,1,16,6,7,7,8,1,7
2014-06-15 02:40,31,1,29,2,12,10,7,1,12
2014-06-15 02:50,35,1,25,7,20,9,8,1,12
2014-06-15 03:00,37,1,24,3,8,10,9,1,15
2014-06-15 03:10,49,2,25,5,9,5,5,1,18
2014-06-15 03:20,50,1,22,3,15,10,6,1,17
2014-06-15 03:30,28,1,33,3,14,6,3,2,9
2014-06-15 03:40,40,1,25,1,12,6,8,1,11
2014-06-15 03:50,51,1,28,4,19,8,7,2,11
2014-06-15 04:00,35,1,24,2,9,5,9,1,19
2014-06-15 04:10,42,1,27,5,10,4,9,1,10
2014-06-15 04:20,50,1,37,2,16,9,6,2,6
2014-06-15 04:30,31,2,36,3,9,12,4,1,9
2014-06-15 04:40,33,1,23,4,3,5,9,2,7
2014-06-15 04:50,44,1,27,4,11,8,8,2,12
2014-06-15 05:00,30,2,32,3,7,10,3,1,10
2014-06-15 05:10,43,1,31,3,11,9,4,1,14
2014-06-15 05:20,34,1,32,3,12,7,8,1,13
2014-06-15 05:30,39,1,26,4,11,7,4,1,12
2014-06-15 05:40,48,2,45,3,9,11,7,1,11
2014-06-15 05:50,59,1,38,4,7,11,8,2,9
2014-06-15 06:00,46,1,35,4,10,6,6,1,12
2014-06-15 06:10,58,2,26,4,15,12,9,1,14
2014-06-15 06:20,60,1,27,5,10,7,5,1,12
2014-06-15 06:30,42,1,43,2,6,16,6,1,21
2014-06-15 06:40,39,4,35,5,8,3,3,2,13
2014-06-15 06:50,53,1,38,1,10,9,8,1,22
2014-06-15 07:00,36,1,32,6,11,6,5,1,22
2014-06-15 07:10,44,2,51,5,14,9,5,1,16
2014-06-15 07:20,47,1,51,7,12,5,6,2,17
2014-06-15 07:30,53,1,40,5,14,6,3,2,26
2014-06-15 07:40,52,1,50,8,16,9,3,1,15
2014-06-15 07:50,48,3,153,4,11,9,7,1,21
2014-06-15 08:00,38,2,44,2,10,6,5,2,14
2014-06-15 08:10,49,2,48,4,12,6,5,1,13
2014-06-15 08:20,56,1,43,5,10,9,3,1,27
2014-06-15 08:30,73,1,39,4,9,11,6,1,18
2014-06-15 08:40,77,1,38,4,8,8,3,2,21
2014-06-15 08:50,88,1,44,5,10,15,5,2,21
2014-06-15 09:00,57,1,38,2,11,10,10,1,11
2014-06-15 09:10,59,1,37,10,13,12,9,1,24
2014-06-15 09:20,60,3,35,2,13,12,3,2,16
2014-06-15 09:30,68,1,57,3,16,14,6,1,13
2014-06-15 09:40,58,1,53,4,10,6,7,2,23
2014-06-15 09:50,69,2,46,4,10,8,9,1,26
2014-06-15 10:00,51,1,38,6,10,13,6,1,19
2014-06-15 10:10,87,1,39,4,35,11,3,2,19
2014-06-15 10:20,89,1,38,4,19,10,5,1,23
2014-06-15 10:30,68,2,41,5,10,5,11,3,24
2014-06-15 10:40,75,1,63,5,9,12,13,1,20
2014-06-15 10:50,73,2,49,4,23,11,10,1,32
2014-06-15 11:00,55,1,41,5,8,10,7,1,28
2014-06-15 11:10,34,2,31,2,12,10,4,1,12
2014-06-15 11:20,53,1,41,6,11,16,6,3,21
2014-06-15 11:30,67,2,43,3,8,12,8,1,17
2014-06-15 11:40,53,1,45,4,17,12,10,1,17
2014-06-15 11:50,66,1,41,5,15,6,5,1,16
2014-06-15 12:00,47,1,27,2,6,7,8,1,22
2014-06-15 12:10,70,1,36,7,11,8,7,1,22
2014-06-15 12:20,63,1,38,2,17,10,10,1,33
2014-06-15 12:30,56,1,33,6,5,9,8,2,30
2014-06-15 12:40,57,1,22,2,9,10,10,2,34
2014-06-15 12:50,62,1,41,2,15,10,7,1,32
2014-06-15 13:00,51,1,26,2,12,12,8,1,46
2014-06-15 13:10,75,1,36,7,12,11,10,2,39
2014-06-15 13:20,98,1,41,6,11,12,10,2,19
2014-06-15 13:30,88,1,32,5,16,11,7,1,22
2014-06-15 13:40,72,1,38,10,3,12,8,2,18
2014-06-15 13:50,77,1,47,5,15,9,10,1,25
2014-06-15 14:00,56,2,45,4,7,14,8,1,24
2014-06-15 14:10,77,1,24,10,8,7,6,1,39
2014-06-15 14:20,86,1,31,5,8,10,7,1,32
2014-06-15 14:30,86,2,45,4,6,12,12,2,25
2014-06-15 14:40,85,1,18,1,6,6,5,1,34
2014-06-15 14:50,68,2,27,3,11,10,9,1,22
2014-06-15 15:00,68,1,25,4,13,8,11,1,32
2014-06-15 15:10,61,2,23,8,10,8,11,1,20
2014-06-15 15:20,69,2,24,2,12,11,14,2,33
2014-06-15 15:30,93,2,29,3,9,13,12,1,18
2014-06-15 15:40,79,1,34,3,10,5,12,1,11
2014-06-15 15:50,89,2,43,4,14,13,8,2,27
2014-06-15 16:00,72,2,24,5,21,14,17,1,25
2014-06-15 16:10,79,2,25,5,13,13,6,1,15
2014-06-15 16:20,89,1,33,4,16,11,12,1,17
2014-06-15 16:30,68,1,36,3,6,16,13,1,18
2014-06-15 16:40,78,1,26,4,11,7,10,2,13
2014-06-15 16:50,59,1,39,9,6,11,10,2,26
2014-06-15 17:00,59,3,28,4,7,13,11,1,21
2014-06-15 17:10,52,2,22,1,16,13,19,1,23
2014-06-15 17:20,58,1,43,8,12,13,20,1,25
2014-06-15 17:30,52,2,28,4,13,8,11,1,25
2014-06-15 17:40,66,1,23,5,10,14,12,1,28
2014-06-15 17:50,61,1,24,5,13,15,15,1,23
2014-06-15 18:00,64,1,30,7,6,12,19,1,15
2014-06-15 18:10,53,2,22,2,11,8,12,1,19
2014-06-15 18:20,55,1,30,7,19,13,15,1,14
2014-06-15 18:30,52,2,22,4,16,6,16,1,16
2014-06-15 18:40,51,1,23,4,12,9,14,1,10
2014-06-15 18:50,61,1,15,4,16,16,25,2,12
2014-06-15 19:00,52,1,24,7,12,11,20,1,16
2014-06-15 19:10,54,2,23,4,9,11,12,2,29
2014-06-15 19:20,79,1,41,9,19,113,17,1,25
2014-06-15 19:30,46,1,35,4,16,58,17,1,29
2014-06-15 19:40,54,1,28,7,12,35,10,2,33
2014-06-15 19:50,59,1,38,7,16,21,12,1,18
2014-06-15 20:00,39,2,16,3,11,19,14,1,19
2014-06-15 20:10,41,1,28,2,10,16,16,2,23
2014-06-15 20:20,55,1,24,3,12,20,14,2,22
2014-06-15 20:30,58,1,31,2,12,26,17,2,21
2014-06-15 20:40,54,1,32,11,10,13,8,1,22
2014-06-15 20:50,43,2,35,6,12,16,17,2,21
2014-06-15 21:00,34,1,38,3,13,17,15,1,25
2014-06-15 21:10,35,1,34,4,9,12,10,1,29
2014-06-15 21:20,52,1,49,10,15,10,13,1,15
2014-06-15 21:30,44,1,48,5,13,16,11,1,24
2014-06-15 21:40,46,1,22,2,6,10,11,1,28
2014-06-15 21:50,54,1,35,6,16,13,13,1,17
2014-06-15 22:00,38,1,20,3,9,11,15,2,20
2014-06-15 22:10,73,2,22,4,14,19,10,1,14
2014-06-15 22:20,44,1,29,4,12,13,10,2,34
2014-06-15 22:30,44,1,17,2,10,7,13,1,15
2014-06-15 22:40,32,1,25,5,10,12,6,1,13
2014-06-15 22:50,55,2,21,3,13,10,8,1,11
2014-06-15 23:00,43,1,20,3,12,12,18,1,18
2014-06-15 23:10,30,1,22,8,14,10,17,1,20
2014-06-15 23:20,44,2,34,6,9,11,14,4,12
2014-06-15 23:30,51,1,54,2,6,7,5,1,17
2014-06-15 23:40,40,1,26,5,13,11,8,1,8
2014-06-15 23:50,40,1,25,2,11,7,8,1,12
2014-06-16 00:00,37,1,32,3,6,11,15,1,17
2014-06-16 00:10,29,1,26,2,9,6,26,1,14
2014-06-16 00:20,34,2,24,7,10,11,8,1,17
2014-06-16 00:30,29,1,29,5,2,10,7,1,11
2014-06-16 00:40,31,1,26,4,5,8,10,2,17
2014-06-16 00:50,35,1,21,8,13,8,9,1,16
2014-06-16 01:00,29,1,20,3,8,8,7,1,15
2014-06-16 01:10,31,2,24,4,9,10,12,5,16
2014-06-16 01:20,23,2,34,1,10,9,10,2,14
2014-06-16 01:30,28,2,27,5,7,3,17,2,15
2014-06-16 01:40,32,1,34,2,11,9,9,1,14
2014-06-16 01:50,39,1,29,3,9,6,3,2,12
2014-06-16 02:00,60,1,23,3,10,6,9,2,4
2014-06-16 02:10,105,1,18,1,16,8,8,2,9
2014-06-16 02:20,46,1,35,4,9,6,4,5,18
2014-06-16 02:30,50,1,14,2,2,4,4,3,9
2014-06-16 02:40,27,1,28,2,11,4,4,1,8
2014-06-16 02:50,22,1,25,3,5,9,5,1,7
2014-06-16 03:00,32,1,27,4,4,8,4,2,11
2014-06-16 03:10,38,2,24,3,9,9,4,1,15
2014-06-16 03:20,21,1,32,2,12,6,5,2,11
2014-06-16 03:30,30,1,26,2,6,9,5,1,10
2014-06-16 03:40,24,1,23,1,7,26,1,1,12
2014-06-16 03:50,30,4,26,4,6,12,4,1,9
2014-06-16 04:00,25,3,17,2,11,9,3,1,8
2014-06-16 04:10,23,1,26,2,16,5,4,1,13
2014-06-16 04:20,34,1,34,2,12,8,3,2,12
2014-06-16 04:30,32,2,24,5,8,9,4,1,16
2014-06-16 04:40,37,1,32,1,8,7,4,1,15
2014-06-16 04:50,39,1,25,4,14,5,6,1,15
2014-06-16 05:00,34,1,35,2,14,4,7,2,13
2014-06-16 05:10,33,2,32,1,9,6,12,1,15
2014-06-16 05:20,38,3,33,4,10,10,8,3,16
2014-06-16 05:30,28,1,27,7,6,10,6,2,9
2014-06-16 05:40,28,1,22,1,8,6,10,2,12
2014-06-16 05:50,37,1,30,2,14,5,2,2,14
2014-06-16 06:00,38,1,23,4,13,11,6,1,20
2014-06-16 06:10,43,1,39,5,12,9,6,2,15
2014-06-16 06:20,42,1,45,4,10,10,6,1,14
2014-06-16 06:30,38,1,35,3,7,15,12,2,13
2014-06-16 06:40,44,1,43,8,13,7,6,1,15
2014-06-16 06:50,43,1,52,2,19,10,8,1,17
2014-06-16 07:00,40,1,47,2,13,8,5,1,13
2014-06-16 07:10,30,1,40,4,25,10,5,1,19
2014-06-16 07:20,52,1,37,6,22,6,17,1,17
2014-06-16 07:30,45,1,36,4,14,5,6,1,13
2014-06-16 07:40,41,2,48,3,26,13,8,1,10
2014-06-16 07:50,48,1,47,5,10,9,10,1,23
2014-06-16 08:00,38,1,41,4,10,4,10,1,18
2014-06-16 08:10,38,2,53,5,45,13,6,2,20
2014-06-16 08:20,37,1,35,3,109,13,15,1,35
2014-06-16 08:30,44,1,29,2,56,9,12,1,28
2014-06-16 08:40,42,1,52,4,31,6,10,1,23
2014-06-16 08:50,46,1,36,7,77,7,13,1,26
2014-06-16 09:00,50,1,62,7,15,8,6,1,21
2014-06-16 09:10,54,1,42,8,15,6,5,1,21
2014-06-16 09:20,43,1,52,5,20,7,14,1,32
2014-06-16 09:30,44,1,48,3,9,7,12,1,22
2014-06-16 09:40,63,1,39,1,13,11,13,1,20
2014-06-16 09:50,56,2,38,6,11,10,13,1,20
2014-06-16 10:00,53,1,40,4,11,6,12,1,24
2014-06-16 10:10,55,1,40,8,10,11,18,2,91
2014-06-16 10:20,67,1,58,6,11,11,10,1,69
2014-06-16 10:30,46,2,41,4,6,9,3,1,35
2014-06-16 10:40,45,2,40,4,10,13,7,1,48
2014-06-16 10:50,67,1,42,5,10,8,15,1,51
2014-06-16 11:00,60,1,42,5,12,11,12,1,47
2014-06-16 11:10,1,1,1,1,1,1,1,1,1
2014-06-16 11:20,1,1,1,1,1,1,1,1,1
2014-06-16 11:30,1,1,1,1,1,1,1,1,1
2014-06-16 11:40,51,2,45,6,13,8,11,1,24
2014-06-16 11:50,52,2,43,6,11,10,14,1,34
2014-06-16 12:00,65,2,39,3,10,12,9,1,22
2014-06-16 12:10,64,2,44,5,14,15,19,1,39
2014-06-16 12:20,83,1,58,4,16,10,14,1,33
2014-06-16 12:30,63,1,48,6,11,7,11,1,33
2014-06-16 12:40,83,1,37,2,9,13,9,1,26
2014-06-16 12:50,61,1,39,3,7,10,12,2,29
2014-06-16 13:00,68,1,47,4,12,12,15,1,27
2014-06-16 13:10,67,1,33,7,11,10,21,1,26
2014-06-16 13:20,87,2,48,6,15,9,13,2,29
2014-06-16 13:30,56,1,44,3,8,10,8,1,66
2014-06-16 13:40,63,1,33,5,14,10,16,1,44
2014-06-16 13:50,73,1,41,3,13,11,10,1,35
2014-06-16 14:00,47,1,29,4,9,18,14,1,37
2014-06-16 14:10,61,1,32,6,9,17,12,3,40
2014-06-16 14:20,56,1,40,5,10,16,18,1,50
2014-06-16 14:30,64,1,72,3,10,11,7,1,42
2014-06-16 14:40,63,2,38,4,14,16,20,1,28
2014-06-16 14:50,68,3,34,8,13,15,11,1,42
2014-06-16 15:00,49,1,26,10,5,18,16,1,30
2014-06-16 15:10,75,1,24,14,7,18,11,1,31
2014-06-16 15:20,51,1,38,16,13,10,13,1,34
2014-06-16 15:30,79,1,18,8,7,13,9,1,22
2014-06-16 15:40,72,2,20,12,12,14,12,1,20
2014-06-16 15:50,78,1,54,8,10,18,7,3,36
2014-06-16 16:00,93,1,23,3,15,12,10,1,34
2014-06-16 16:10,47,3,29,3,18,10,8,1,29
2014-06-16 16:20,66,1,33,5,12,9,7,1,41
2014-06-16 16:30,142,1,28,4,11,12,9,1,33
2014-06-16 16:40,91,1,74,6,14,9,7,1,26
2014-06-16 16:50,75,1,41,6,11,14,16,2,26
2014-06-16 17:00,48,1,38,3,7,10,10,2,22
2014-06-16 17:10,52,3,101,2,9,13,16,1,27
2014-06-16 17:20,62,1,105,6,8,15,11,2,21
2014-06-16 17:30,52,1,36,3,14,11,11,2,26
2014-06-16 17:40,40,1,35,3,9,22,6,3,17
2014-06-16 17:50,32,1,38,1,4,9,9,1,11
2014-06-16 18:00,78,1,37,2,13,14,9,1,26
2014-06-16 18:10,54,1,78,6,16,5,8,2,19
2014-06-16 18:20,67,1,119,7,9,14,10,1,29
2014-06-16 18:30,52,1,59,1,12,13,7,1,32
2014-06-16 18:40,70,1,35,7,11,9,13,1,24
2014-06-16 18:50,63,1,36,4,12,8,11,2,32
2014-06-16 19:00,58,1,33,2,9,10,9,1,18
2014-06-16 19:10,57,2,37,4,6,14,12,2,36
2014-06-16 19:20,80,1,66,6,16,21,12,2,32
2014-06-16 19:30,67,2,51,4,24,20,13,2,44
2014-06-16 19:40,68,1,48,8,23,11,7,1,38
2014-06-16 19:50,116,1,45,6,18,15,7,1,34
2014-06-16 20:00,50,1,38,2,18,6,9,2,27
2014-06-16 20:10,49,2,43,8,15,11,12,1,24
2014-06-16 20:20,60,1,35,7,12,10,12,2,17
2014-06-16 20:30,55,2,45,3,20,11,17,1,22
2014-06-16 20:40,51,2,50,6,14,11,23,2,39
2014-06-16 20:50,44,3,34,6,23,13,15,1,44
2014-06-16 21:00,51,1,36,5,12,14,7,1,20
2014-06-16 21:10,62,1,43,5,11,10,12,1,33
2014-06-16 21:20,44,1,44,10,15,14,17,1,32
2014-06-16 21:30,54,1,56,5,13,9,18,1,22
2014-06-16 21:40,59,2,18,2,9,8,9,1,17
2014-06-16 21:50,42,1,29,2,10,8,20,1,23
2014-06-16 22:00,42,1,28,5,10,8,4,1,18
2014-06-16 22:10,55,2,23,3,68,7,15,1,19
2014-06-16 22:20,52,1,28,3,64,11,18,1,21
2014-06-16 22:30,37,1,34,4,34,13,10,2,13
2014-06-16 22:40,33,1,24,3,19,12,7,3,20
2014-06-16 22:50,43,1,27,4,23,9,9,2,8
2014-06-16 23:00,29,1,29,4,21,8,15,1,16
2014-06-16 23:10,38,4,30,5,19,6,10,1,18
2014-06-16 23:20,45,1,37,6,30,7,13,1,19
2014-06-16 23:30,36,1,31,3,14,9,13,2,16
2014-06-16 23:40,42,1,34,4,21,13,17,1,20
2014-06-16 23:50,34,1,24,4,25,10,11,1,14
2014-06-17 00:00,35,1,25,4,23,8,9,1,13
2014-06-17 00:10,37,1,17,5,19,6,7,1,10
